elementID,suggestedLabel,onsetSec,peakSec,offsetSec,durationSec,peakActivationZ
1,continuous foamy hiss,2241.2,2241.3,2241.6,0.400000000000091,2.94820356152741
2,whitewater decay,2241.65,2241.9,2242,0.349999999999909,2.44438913788079
10,lapping water movement,2242,2242.05,2242.2,0.199999999999818,1.92099981610764
6,broadband crash,2242.55,2242.8,2242.9,0.349999999999909,3.05523837132354
2,whitewater decay,2242.8,2243.15,2243.5,0.699999999999818,2.02824500194163
6,broadband crash,2243.35,2243.4,2243.75,0.400000000000091,2.11937060807316
2,whitewater decay,2243.75,2244.05,2244.15,0.400000000000091,2.17796707631232
9,deep incoming rumble,2244.45,2244.5,2244.95,0.5,1.93541108117412
9,deep incoming rumble,2245.4,2245.85,2246.4,1,2.5605080784645
1,continuous foamy hiss,2247.2,2247.25,2247.4,0.200000000000273,2.47997983425463
2,whitewater decay,2247.35,2247.65,2247.7,0.349999999999909,1.92067605491353
8,deep incoming rumble,2250.1,2250.1,2250.3,0.200000000000273,1.69371359221939
3,deep incoming rumble,2251.5,2251.55,2251.85,0.349999999999909,2.03607612343683
1,continuous foamy hiss,2252.2,2252.25,2252.35,0.150000000000091,1.94608447142039
4,lapping water movement,2252.35,2252.5,2252.5,0.150000000000091,1.97044518719613
2,whitewater decay,2252.45,2252.5,2252.65,0.200000000000273,1.96925175260103
3,deep incoming rumble,2252.45,2252.5,2252.75,0.300000000000182,1.95772206864905
1,continuous foamy hiss,2252.75,2252.9,2253.3,0.550000000000182,3.78715114468631
3,deep incoming rumble,2253.05,2253.35,2253.35,0.299999999999727,1.92218178203962
3,deep incoming rumble,2254,2254.4,2254.65,0.650000000000091,3.32244367856914
3,deep incoming rumble,2255.8,2256.5,2256.6,0.799999999999727,2.45152044125563
5,deep incoming rumble,2259.9,2260.15,2260.2,0.299999999999727,2.17792365376025
8,deep incoming rumble,2260.8,2260.85,2261.15,0.349999999999909,2.41765507712357
2,whitewater decay,2262.35,2262.9,2263.4,1.05000000000018,3.84673734309907
1,continuous foamy hiss,2262.5,2263.1,2263.15,0.650000000000091,2.04876222198202
5,deep incoming rumble,2262.7,2262.75,2262.95,0.25,2.511489833398
10,lapping water movement,2262.85,2262.9,2263.15,0.300000000000182,2.50458314155149
2,whitewater decay,2263.8,2264.25,2264.25,0.449999999999818,1.66489313152376
4,lapping water movement,2264.5,2264.55,2264.65,0.150000000000091,2.05077464521802
1,continuous foamy hiss,2266.15,2266.25,2266.4,0.25,2.34130776504478
4,lapping water movement,2267.75,2267.85,2267.9,0.150000000000091,1.95030705644248
7,deep incoming rumble,2271.9,2271.95,2273.3,1.40000000000009,3.55119917983701
9,deep incoming rumble,2272.6,2272.65,2272.75,0.150000000000091,1.91613820356971
10,lapping water movement,2274.2,2274.5,2274.55,0.350000000000364,1.93811614021781
2,whitewater decay,2274.3,2274.45,2275.2,0.899999999999636,2.81157607839737
9,deep incoming rumble,2274.95,2275,2275.4,0.450000000000273,2.25647684138312
2,whitewater decay,2275.45,2275.6,2275.75,0.300000000000182,3.46577122626513
1,continuous foamy hiss,2275.6,2275.75,2276.05,0.450000000000273,2.89317570895736
2,whitewater decay,2276.1,2276.35,2276.4,0.300000000000182,2.47650864215222
10,lapping water movement,2276.45,2276.5,2276.6,0.150000000000091,1.90969811094319
9,deep incoming rumble,2276.7,2276.8,2276.9,0.200000000000273,2.29766006360766
7,deep incoming rumble,2276.95,2277,2277.3,0.350000000000364,2.32373809647496
6,broadband crash,2277,2277.2,2277.35,0.349999999999909,3.0721656396208
2,whitewater decay,2277.25,2277.55,2277.75,0.5,2.04380827745032
6,broadband crash,2277.75,2277.85,2278.15,0.400000000000091,2.11249916272938
2,whitewater decay,2278.15,2278.5,2278.55,0.400000000000091,2.230765869216
9,deep incoming rumble,2278.9,2278.95,2279.35,0.449999999999818,1.99024639711038
9,deep incoming rumble,2280.15,2280.25,2280.75,0.599999999999909,2.55238558365394
1,continuous foamy hiss,2281.6,2281.7,2281.8,0.200000000000273,2.50009204377187
3,deep incoming rumble,2285.9,2285.95,2286.3,0.400000000000091,2.04627635060539
4,lapping water movement,2286.75,2286.9,2286.95,0.199999999999818,1.97623293190269
2,whitewater decay,2286.9,2286.95,2287.1,0.199999999999818,2.01527568607073
3,deep incoming rumble,2286.9,2286.95,2287.2,0.299999999999727,2.10088245533375
1,continuous foamy hiss,2287.15,2287.35,2287.75,0.599999999999909,3.78926040244251
6,broadband crash,2287.45,2287.55,2287.6,0.150000000000091,1.90505393625465
3,deep incoming rumble,2287.5,2287.75,2287.8,0.300000000000182,1.95086418721686
3,deep incoming rumble,2288.4,2288.55,2288.6,0.199999999999818,2.70684252602622
3,deep incoming rumble,2288.8,2288.85,2289.1,0.299999999999727,3.32112697183575
3,deep incoming rumble,2290.25,2290.6,2291,0.75,2.42104383400994
8,deep incoming rumble,2290.45,2290.55,2290.6,0.150000000000091,1.88895446087273
1,continuous foamy hiss,2292.25,2292.3,2292.4,0.150000000000091,2.1739460220161
2,whitewater decay,2296.5,2297.35,2297.85,1.34999999999991,3.95314432171126
1,continuous foamy hiss,2296.95,2297,2297.2,0.25,1.83304584100792
5,deep incoming rumble,2297.15,2297.2,2297.35,0.199999999999818,2.5204222860328
10,lapping water movement,2297.25,2297.35,2297.55,0.300000000000182,2.47315869818329
2,whitewater decay,2298.45,2298.65,2298.7,0.25,1.70832202545047
4,lapping water movement,2298.9,2298.95,2299.05,0.150000000000091,2.0068653359198
1,continuous foamy hiss,2300.55,2300.7,2300.85,0.299999999999727,2.3919937802877
7,deep incoming rumble,2306.3,2306.4,2307.75,1.44999999999982,3.60526743446131
10,lapping water movement,2306.9,2306.95,2307.05,0.150000000000091,1.88210743520836
10,lapping water movement,2308.65,2308.95,2309.25,0.599999999999909,1.883390867616
2,whitewater decay,2308.75,2308.9,2309.6,0.849999999999909,2.83212169901276
9,deep incoming rumble,2309.15,2309.45,2309.85,0.699999999999818,2.26105707357211
2,whitewater decay,2309.85,2310,2310.15,0.300000000000182,3.41990715687244
1,continuous foamy hiss,2310.05,2310.15,2310.45,0.399999999999636,2.95080944824418
2,whitewater decay,2310.5,2310.8,2310.85,0.349999999999909,2.51545253455288
10,lapping water movement,2310.9,2310.9,2311.05,0.150000000000091,1.90876545685805
9,deep incoming rumble,2311.15,2311.25,2311.35,0.199999999999818,2.31164825063984
6,broadband crash,2311.4,2311.65,2311.8,0.400000000000091,3.09130437243267
2,whitewater decay,2311.65,2312,2312.2,0.549999999999727,2.05137863196366
6,broadband crash,2312.2,2312.25,2312.6,0.400000000000091,2.10616854252752
2,whitewater decay,2312.6,2312.95,2313,0.400000000000091,2.18039003822525
9,deep incoming rumble,2313.35,2313.4,2313.8,0.450000000000273,1.92387592939942
9,deep incoming rumble,2314.25,2314.7,2315.2,0.949999999999818,2.60790033335134
1,continuous foamy hiss,2316.05,2316.15,2316.25,0.199999999999818,2.42054318505003
2,whitewater decay,2316.2,2316.55,2316.55,0.350000000000364,1.89200395366913
8,deep incoming rumble,2318.95,2318.95,2319.15,0.200000000000273,1.62450003879299
3,deep incoming rumble,2320.35,2320.4,2320.75,0.400000000000091,2.06542374403217
4,lapping water movement,2321.2,2321.35,2321.4,0.200000000000273,1.97879407614213
2,whitewater decay,2321.35,2321.4,2321.55,0.200000000000273,2.00384962899367
3,deep incoming rumble,2321.35,2321.4,2321.6,0.25,1.96128355220201
1,continuous foamy hiss,2321.6,2321.75,2322.15,0.550000000000182,3.76267749647429
3,deep incoming rumble,2321.95,2322.2,2322.35,0.400000000000091,2.03700498308212
3,deep incoming rumble,2322.85,2323.3,2323.55,0.700000000000273,3.25936855316314
3,deep incoming rumble,2324.7,2325.35,2325.45,0.75,2.3853349472544
1,continuous foamy hiss,2326.65,2326.75,2326.8,0.150000000000091,2.20283339262522
5,deep incoming rumble,2328.6,2328.75,2328.75,0.150000000000091,1.62325692615688
2,whitewater decay,2330.95,2331.8,2332.3,1.35000000000036,3.88193006475609
1,continuous foamy hiss,2331.35,2331.4,2331.65,0.300000000000182,1.86023357716197
5,deep incoming rumble,2331.6,2331.6,2331.8,0.200000000000273,2.38664593634284
10,lapping water movement,2331.7,2331.8,2332,0.300000000000182,2.41216255348562
7,deep incoming rumble,2332.1,2332.2,2332.25,0.150000000000091,2.79820241287352
2,whitewater decay,2332.9,2333.1,2333.1,0.199999999999818,1.74897765163182
4,lapping water movement,2333.35,2333.4,2333.5,0.150000000000091,2.05555998751608
1,continuous foamy hiss,2335,2335.15,2335.25,0.25,2.37868086316538
4,lapping water movement,2336.6,2336.7,2336.75,0.150000000000091,1.98179555972353
7,deep incoming rumble,2340.75,2340.8,2340.95,0.199999999999818,3.45361218944338
7,deep incoming rumble,2341.15,2341.65,2342.2,1.04999999999973,3.50429151831194
4,lapping water movement,2342.45,2342.5,2342.6,0.150000000000091,2.06666366635828
10,lapping water movement,2343.1,2343.35,2343.45,0.349999999999909,1.9241611054353
2,whitewater decay,2343.2,2343.35,2344.05,0.850000000000364,2.75658827075879
9,deep incoming rumble,2343.8,2343.9,2344.25,0.449999999999818,2.24977070657907
2,whitewater decay,2344.3,2344.45,2344.6,0.299999999999727,3.47164086821224
1,continuous foamy hiss,2344.5,2344.6,2344.9,0.400000000000091,2.93287895561706
2,whitewater decay,2344.95,2345.2,2345.3,0.350000000000364,2.4401514560822
10,lapping water movement,2345.3,2345.35,2345.5,0.199999999999818,1.91221861613845
9,deep incoming rumble,2345.55,2345.7,2345.75,0.199999999999818,2.28046513014307
7,deep incoming rumble,2345.8,2345.85,2346.15,0.349999999999909,2.33133219812751
6,broadband crash,2345.85,2346.05,2346.2,0.349999999999909,3.05871688130755
2,whitewater decay,2346.1,2346.4,2346.6,0.5,2.02547362226716
6,broadband crash,2346.65,2346.7,2347,0.349999999999909,2.11545167939189
2,whitewater decay,2347.05,2347.35,2347.4,0.349999999999909,2.21190940889192
9,deep incoming rumble,2348.7,2348.75,2348.85,0.150000000000091,2.36093556691845
9,deep incoming rumble,2349.05,2349.15,2349.7,0.649999999999636,2.53892200407123
2,whitewater decay,2350.2,2350.3,2350.35,0.150000000000091,2.08663935681975
1,continuous foamy hiss,2350.5,2350.55,2350.65,0.150000000000091,2.43733710313945
8,deep incoming rumble,2353.4,2353.4,2353.6,0.199999999999818,1.71001012602346
4,lapping water movement,2355.65,2355.8,2355.8,0.150000000000091,1.95632086989743
2,whitewater decay,2355.75,2355.8,2355.95,0.199999999999818,1.98832565636584
1,continuous foamy hiss,2356.05,2356.2,2356.6,0.549999999999727,3.80617508497352
3,deep incoming rumble,2356.35,2356.65,2356.65,0.300000000000182,1.89478712621377
3,deep incoming rumble,2357.65,2357.7,2357.95,0.299999999999727,3.33714011352034
3,deep incoming rumble,2359.1,2359.8,2359.85,0.75,2.45531496496315
1,continuous foamy hiss,2361.1,2361.2,2361.25,0.150000000000091,2.1992895643947
2,whitewater decay,2365.65,2366.2,2366.7,1.04999999999973,3.9079378057036
1,continuous foamy hiss,2365.8,2365.85,2366.05,0.25,1.84520200847005
5,deep incoming rumble,2366,2366.05,2366.25,0.25,2.53205996676378
10,lapping water movement,2366.15,2366.2,2366.4,0.25,2.47613319660754
2,whitewater decay,2367.3,2367.55,2367.55,0.25,1.63658070576213
4,lapping water movement,2367.75,2367.85,2367.95,0.199999999999818,2.03799478626684
1,continuous foamy hiss,2369.4,2369.55,2369.7,0.299999999999727,2.35703634385633
7,deep incoming rumble,2375.2,2375.25,2376.6,1.40000000000009,3.5782883400341
10,lapping water movement,2375.75,2375.8,2375.9,0.150000000000091,1.8552038085935
9,deep incoming rumble,2375.9,2375.95,2376.05,0.150000000000091,1.92735702364551
10,lapping water movement,2377.5,2377.8,2377.85,0.349999999999909,1.91452017140401
2,whitewater decay,2377.6,2377.75,2378.5,0.900000000000091,2.83194508809834
9,deep incoming rumble,2378.25,2378.3,2378.7,0.449999999999818,2.26270649235187
2,whitewater decay,2378.75,2378.9,2379.05,0.300000000000182,3.44904220451488
1,continuous foamy hiss,2378.9,2379,2379.3,0.400000000000091,2.89380668534179
2,whitewater decay,2379.4,2379.65,2379.7,0.299999999999727,2.49993601021751
10,lapping water movement,2379.75,2379.8,2379.9,0.150000000000091,1.90511954006238
9,deep incoming rumble,2380,2380.1,2380.2,0.199999999999818,2.30497304449442
7,deep incoming rumble,2380.25,2380.3,2380.6,0.349999999999909,2.29220729540525
6,broadband crash,2380.3,2380.5,2380.65,0.349999999999909,3.09264011478
2,whitewater decay,2380.5,2380.85,2381.05,0.550000000000182,2.03208596777182
6,broadband crash,2381.05,2381.15,2381.45,0.399999999999636,2.1193965061876
2,whitewater decay,2381.45,2381.8,2381.85,0.400000000000091,2.21219194426823
9,deep incoming rumble,2382.2,2382.25,2382.65,0.450000000000273,1.98481568136335
9,deep incoming rumble,2383.1,2383.55,2384.05,0.950000000000273,2.56722350117107
1,continuous foamy hiss,2384.9,2385,2385.1,0.199999999999818,2.43131029138136
2,whitewater decay,2385.05,2385.4,2385.4,0.349999999999909,1.93722937049709
3,deep incoming rumble,2389.2,2389.25,2389.6,0.400000000000091,2.06867074346136
4,lapping water movement,2390.05,2390.2,2390.25,0.199999999999818,1.9970447224785
2,whitewater decay,2390.2,2390.25,2390.4,0.200000000000273,2.01519343047393
3,deep incoming rumble,2390.2,2390.25,2390.5,0.300000000000182,2.08449250217875
1,continuous foamy hiss,2390.45,2390.65,2391.05,0.600000000000364,3.77901931967478
6,broadband crash,2390.75,2390.85,2390.9,0.150000000000091,1.9070427261244
3,deep incoming rumble,2390.8,2391.05,2391.1,0.299999999999727,1.9565110840015
3,deep incoming rumble,2391.45,2392.15,2392.4,0.950000000000273,3.30792531616088
3,deep incoming rumble,2393.55,2393.9,2394.3,0.75,2.41018737506343
1,continuous foamy hiss,2395.5,2395.6,2395.7,0.199999999999818,2.18619138963123
5,deep incoming rumble,2397.65,2397.85,2397.9,0.25,2.03685730237601
2,whitewater decay,2400.05,2400.65,2401.15,1.09999999999991,3.90274633242125
1,continuous foamy hiss,2400.25,2400.3,2400.5,0.25,1.82389460631012
5,deep incoming rumble,2400.45,2400.5,2400.65,0.200000000000273,2.47410825637369
10,lapping water movement,2400.55,2400.65,2400.85,0.299999999999727,2.46769068260204
2,whitewater decay,2401.75,2401.95,2402,0.25,1.71506733226672
4,lapping water movement,2402.2,2402.25,2402.35,0.150000000000091,2.02066101311417
1,continuous foamy hiss,2403.65,2404,2404.1,0.449999999999818,2.43143216163332
4,lapping water movement,2405.45,2405.55,2405.6,0.150000000000091,1.91358337429406
7,deep incoming rumble,2409.6,2409.7,2411.05,1.45000000000027,3.56954511183021
10,lapping water movement,2410.2,2410.25,2410.35,0.150000000000091,1.87730925757566
10,lapping water movement,2411.95,2412.25,2412.55,0.600000000000364,1.86232969866269
2,whitewater decay,2412.05,2412.2,2412.9,0.849999999999909,2.86835931998023
9,deep incoming rumble,2412.65,2412.75,2413.15,0.5,2.26017452796504
2,whitewater decay,2413.15,2413.3,2413.45,0.299999999999727,3.44284762902726
1,continuous foamy hiss,2413.35,2413.45,2413.75,0.400000000000091,2.96690455614861
2,whitewater decay,2413.8,2414.1,2414.15,0.349999999999909,2.4850995685605
10,lapping water movement,2414.2,2414.2,2414.35,0.150000000000091,1.91666045890003
9,deep incoming rumble,2414.45,2414.55,2414.65,0.200000000000273,2.3108894258359
6,broadband crash,2414.7,2414.95,2415.1,0.400000000000091,3.07411351130962
7,deep incoming rumble,2414.7,2414.7,2415,0.300000000000182,2.11930407316955
2,whitewater decay,2414.95,2415.3,2415.45,0.5,2.03941966229816
6,broadband crash,2415.5,2415.55,2415.9,0.400000000000091,2.10274623296849
2,whitewater decay,2415.9,2416.25,2416.3,0.400000000000091,2.16710105628405
9,deep incoming rumble,2416.9,2416.95,2417.1,0.199999999999818,1.6974165756932
9,deep incoming rumble,2417.9,2418,2418.2,0.299999999999727,2.60464615079577
9,deep incoming rumble,2418.4,2418.4,2418.55,0.150000000000091,1.62138810298682
1,continuous foamy hiss,2419.35,2419.4,2419.55,0.200000000000273,2.44453311964996
8,deep incoming rumble,2422.25,2422.25,2422.45,0.199999999999818,1.63943073827654
3,deep incoming rumble,2423.65,2423.7,2424,0.349999999999909,2.05627740532341
1,continuous foamy hiss,2424.35,2424.4,2424.5,0.150000000000091,1.92806222586744
4,lapping water movement,2424.5,2424.65,2424.7,0.199999999999818,1.96672685586181
2,whitewater decay,2424.65,2424.7,2424.85,0.199999999999818,1.98303067064498
1,continuous foamy hiss,2424.9,2425.05,2425.45,0.549999999999727,3.79605565104921
3,deep incoming rumble,2425.25,2425.5,2425.55,0.300000000000182,2.03824921358796
3,deep incoming rumble,2426.15,2426.6,2426.85,0.699999999999818,3.23386773051994
3,deep incoming rumble,2428,2428.65,2428.75,0.75,2.40508082353749
1,continuous foamy hiss,2429.95,2430.05,2430.1,0.150000000000091,2.21390744298351
5,deep incoming rumble,2431.9,2432.3,2432.35,0.449999999999818,2.16649033520613
8,deep incoming rumble,2432.95,2433,2433.3,0.350000000000364,2.4624928736679
2,whitewater decay,2434.25,2434.55,2434.6,0.349999999999909,2.12563166887004
1,continuous foamy hiss,2434.65,2434.7,2434.95,0.299999999999727,1.8475564886762
2,whitewater decay,2434.8,2435.1,2435.6,0.799999999999727,3.80087598329055
5,deep incoming rumble,2434.9,2434.9,2435.1,0.199999999999818,2.43167397980725
10,lapping water movement,2435,2435.05,2435.3,0.300000000000182,2.44181452558075
7,deep incoming rumble,2435.4,2435.5,2435.55,0.150000000000091,2.7551010290206
2,whitewater decay,2436.2,2436.4,2436.4,0.200000000000273,1.76033464897715
4,lapping water movement,2436.65,2436.7,2436.8,0.150000000000091,2.06980190496415
1,continuous foamy hiss,2438.3,2438.4,2438.55,0.25,2.37165690442354
4,lapping water movement,2439.9,2440,2440.05,0.150000000000091,1.96068869425726
7,deep incoming rumble,2444.05,2444.1,2445.45,1.39999999999964,3.49396648272729
9,deep incoming rumble,2444.75,2444.85,2444.9,0.150000000000091,1.93155578873162
4,lapping water movement,2445.75,2445.8,2445.9,0.150000000000091,2.09374553946265
10,lapping water movement,2446.4,2446.65,2446.95,0.549999999999727,1.93835369904648
2,whitewater decay,2446.5,2446.6,2447.35,0.849999999999909,2.77337942790231
9,deep incoming rumble,2446.85,2447.15,2447.55,0.700000000000273,2.24649524154731
2,whitewater decay,2447.6,2447.75,2447.9,0.300000000000182,3.49207460445519
1,continuous foamy hiss,2447.8,2447.9,2448.2,0.399999999999636,2.93615783864868
2,whitewater decay,2448.25,2448.5,2448.6,0.349999999999909,2.42987347758548
10,lapping water movement,2448.6,2448.65,2448.8,0.200000000000273,1.91268474207075
9,deep incoming rumble,2448.85,2448.95,2449.05,0.200000000000273,2.28324575185838
6,broadband crash,2449.15,2449.35,2449.5,0.349999999999909,3.06274361835052
2,whitewater decay,2449.4,2449.7,2450.1,0.699999999999818,2.026831003691
